Date,Open,High,Low,Close,Volume
,JNJ,JNJ,JNJ,JNJ,JNJ
2023-04-17,155.79671860995975,156.26672196897493,155.04471036686263,155.7309112548828,8046400
2023-04-18,154.39612167456048,154.80972697428933,150.07208452349735,151.35049438476562,14571500
2023-04-19,152.2716995379409,152.9202921510262,151.5008871133582,152.779296875,6752000
2023-04-20,152.68532553953136,153.9919489999229,151.30352848693042,153.76634216308594,9498800
2023-04-21,154.57473001902025,155.07293250627342,152.25291193237263,152.92971801757812,7014200
2023-04-24,152.929723402521,153.9825265306379,152.1589108670305,153.86032104492188,5278900
2023-04-25,154.4525081584134,155.4301232193112,154.311512882017,155.2703094482422,6263100
2023-04-26,154.24571805475134,154.5277229738185,152.50671401667472,152.86390686035156,5518200
2023-04-27,153.12710869084026,153.60652135959626,152.40331375035544,153.2211151123047,5739700
2023-04-28,153.04251434268787,153.93551798962017,152.8075126280548,153.87911987304688,6023400
2023-05-01,153.78515625,154.4431583040576,152.50674611210138,153.78515625,4893400
2023-05-02,154.48072645714456,155.55233372134035,153.74752224181938,155.12933349609375,7541700
2023-05-03,155.6181487379045,156.21034334501644,152.7605196639851,153.0989227294922,5937200
2023-05-04,152.92031262271652,153.12711528414982,151.5761096667668,152.4033203125,5128000
2023-05-05,153.07070787907392,153.34331789049924,151.9897057681047,152.92030334472656,5193700
2023-05-08,152.27171503170808,152.81692072675915,151.66070197223894,152.572509765625,4994900
2023-05-09,152.04612455662584,152.40333178842945,151.14371157120485,151.38812255859375,5520500
2023-05-10,151.52911766056715,152.2529270291141,150.45751030996357,151.95211791992188,6756600
2023-05-11,152.12132848040295,152.4597315606773,149.82770919669534,151.33172607421875,5867600
2023-05-12,151.67948295551784,151.8674814284189,150.41046816254874,151.13427734375,3904200
2023-05-15,151.15311226170834,151.36930983238398,149.4046988554423,149.9781036376953,5104500
2023-05-16,149.5174846588635,150.63609508579646,149.01928218452016,149.7806854248047,5599200
2023-05-17,150.20368466116557,150.4574905207432,148.3048811967629,149.45169067382812,6840700
2023-05-18,149.14149874023033,149.3952902769315,148.10748540911314,148.9722900390625,5173000
2023-05-19,149.07567104963343,150.33527668610427,148.65267086942936,149.37648010253906,6524000
2023-05-22,149.64166833323088,150.72136080516668,148.48620619377144,148.57144165039062,5675900
2023-05-23,148.78928477097193,149.89738906108897,148.09789197459517,148.51461791992188,5793000
2023-05-24,148.7703538083865,148.82717745185212,147.67171519609104,148.37257385253906,5015100
2023-05-25,147.79483453274256,148.02212909400677,145.58809164041784,146.24159240722656,6886100
2023-05-26,146.50677893940824,147.06556400428752,146.04269512446825,146.1847686767578,6845400
2023-05-30,145.82488613844168,147.16029967258302,145.2092773497553,146.20372009277344,5593100
2023-05-31,146.51623671853187,147.453870086667,145.71121110591852,146.85719299316406,11324600
2023-06-01,146.3647003173828,146.83824990543795,145.048233040653,146.3647003173828,7901300
2023-06-02,146.53517989208052,148.9881631928708,145.93850281020713,148.66615295410156,7657200
2023-06-05,148.45781039471223,150.24782743480506,148.45781039471223,149.94476318359375,6430500
2023-06-06,151.13809663888526,151.16650845961715,149.07341280564754,149.81214904785156,5073600
2023-06-07,149.7364058173289,150.39937244014013,149.1113168079975,150.13418579101562,6504300
2023-06-08,150.11520010046846,151.93362855046064,149.4711796803312,151.78208923339844,5818400
2023-06-09,151.93366329051045,152.2272617522101,151.0339218735505,151.54534912109375,6264400
2023-06-12,151.5358778136435,151.77265262272732,150.33305773705322,151.441162109375,6510600
2023-06-13,151.2801606115849,152.33144136726324,150.73084130710916,152.2367401123047,6066800
2023-06-14,153.05122824048428,153.50583178550505,152.46401694109687,153.01333618164062,6699100
2023-06-15,153.47742281755262,155.23902784525913,152.89021150725952,155.06854248046875,7138300
2023-06-16,155.77887380119944,156.26190364665422,155.2011427058265,155.54209899902344,13425100
2023-06-20,155.5705007574023,156.56495775254098,155.14430903136747,155.4473876953125,7995800
2023-06-21,154.92651488497972,156.1956245577039,154.083597033503,155.2106475830078,7177500
2023-06-22,155.22955448946473,156.95328198566264,155.1253729984683,156.8585662841797,5485900
2023-06-23,157.32264451188783,157.4741838482441,156.29977566886276,156.72596740722656,9450700
2023-06-26,156.2524062975656,156.2524062975656,152.79550034492524,154.9738311767578,6978800
2023-06-27,155.02119306813472,155.2106244730077,153.84679928681038,154.65182495117188,4927500
2023-06-28,154.56658899617577,154.56658899617577,153.344837367536,154.33929443359375,6780400
2023-06-29,154.03621983955307,155.62735407782668,153.64790568271152,155.4189910888672,4547500
2023-06-30,156.1387964704699,157.1616654833443,155.6557810136635,156.76388549804688,7580000
2023-07-03,155.64628292268532,155.69364077417808,154.3392958213256,154.7086639404297,4033700
2023-07-05,154.36768994535606,155.24848518548183,154.1214349264589,154.19720458984375,7224600
2023-07-06,153.6668630433087,153.78051033599726,152.482988905841,153.05125427246094,6332500
2023-07-07,151.98100843454537,152.52084745894064,150.77818841475033,150.82554626464844,7021700
2023-07-10,150.99602293013527,151.82000908528465,150.5887771990005,151.07179260253906,5739200
2023-07-11,150.7119224723373,151.8200269650175,149.26286163947947,150.23837280273438,6607000
2023-07-12,150.5319436041408,150.5319436041408,149.52802080144937,149.71743774414062,6940400
2023-07-13,149.6416806594149,150.71190743041117,149.08289557343483,150.40882873535156,6401700
2023-07-14,150.75923426607457,151.75369125403583,150.5698173282691,151.41273498535156,5361700
2023-07-17,151.29909558560863,151.41274286388818,149.7837311011431,150.6550750732422,5486800
2023-07-18,150.6550796064341,152.37879266908286,149.82162766974093,150.64559936523438,6332500
2023-07-19,149.556450420925,151.92419861534816,149.00713110562825,150.34254455566406,7522600
2023-07-20,153.37324366029054,160.192354872146,152.7671007626053,159.47256469726562,21892900
2023-07-21,159.2831347348033,161.78349046831548,159.2831347348033,161.1868133544922,12076500
2023-07-24,162.42751932567356,164.62479649471288,161.94450391683924,162.0297393798828,15155400
2023-07-25,161.43308692109673,163.54511449846774,160.77012024340067,163.2704620361328,13790100
2023-07-26,162.9010799003267,164.65321938919232,162.33281453864365,163.58299255371094,14288200
2023-07-27,163.07153415962205,165.06991405998411,162.93894084900222,164.5016632080078,12446400
2023-07-28,164.79525910601578,166.0833145828389,164.06598868306787,165.24986267089844,14138800
2023-07-31,160.71326396519436,161.21522538008549,157.89091242365018,158.6675262451172,22632700
2023-08-01,157.5688876591382,160.1449986127738,157.27528922241132,159.95558166503906,15810300
2023-08-02,159.91770800516167,162.18127454771778,159.91770800516167,160.921630859375,14595600
2023-08-03,160.959490635741,162.25702624175824,160.69430404142773,161.6129913330078,17424800
2023-08-04,161.32888820675936,163.5450970579733,159.0084978564753,160.09765625,23414300
2023-08-07,160.52385747369811,164.17018092407324,160.40072994639198,163.94288635253906,17736400
2023-08-08,163.83869427446535,164.36906750923882,162.32332978803822,164.0186309814453,27378700
2023-08-09,163.84817060289978,165.03204466794966,162.94842920377945,163.9144744873047,42974400
2023-08-10,164.79526607962381,166.66105271952586,162.56011131795162,163.06207275390625,48213800
2023-08-11,163.3556625383624,164.7478994892462,162.54115666540716,164.6531982421875,45904100
2023-08-14,164.34066225063,166.3106303809979,162.66429256897686,164.264892578125,64036900
2023-08-15,163.65874275117244,165.32563212125808,163.0336538180453,163.7913360595703,88958100
2023-08-16,163.40305537167202,165.4866711236839,163.02422139915706,163.2704620361328,85832700
2023-08-17,163.7155900907565,166.11175022970698,163.6208743775092,164.80474853515625,70904200
2023-08-18,164.00917864708896,164.78580698428226,162.24757342902325,163.3651580810547,49617200
2023-08-21,160.71327915965253,160.86481851285652,157.1806028911653,158.4970703125,151319500
2023-08-22,158.03298668587482,158.9611399352809,156.65969561804596,157.2374267578125,56835400
2023-08-23,157.12375421204968,157.69201952249534,154.82231005307779,155.82623291015625,119011400
2023-08-24,155.35265993552224,157.85300091255215,155.19165482714962,156.35658264160156,70755100
2023-08-25,156.73820012552957,160.05803126763357,156.50924073222436,158.59844970703125,18185500
2023-08-28,157.40596674495902,158.56028357262056,155.6601897306426,156.7286376953125,18458000
2023-08-29,157.2819351295509,158.05465295110042,155.27859532488742,156.74771118164062,12208600
2023-08-30,157.51091853176177,158.19778215720973,156.14672579692296,156.19442749023438,9939100
2023-08-31,155.85099064007957,156.04179740715801,153.85718511011834,154.23876953125,15333000
2023-09-01,153.99073349810322,155.0019452649576,152.6456244618859,153.093994140625,8609500
2023-09-05,153.1703328743191,154.5154420768805,152.90322084840082,153.28480529785156,9019800
2023-09-06,152.4834633312441,152.63610292773498,150.1080732955996,150.73768615722656,9753800
2023-09-07,151.81566572709966,153.64729700353035,151.66302614826924,152.66470336914062,9931800
2023-09-08,152.2449762820785,153.28480628657553,151.86339183016645,153.1703338623047,6957000
2023-09-11,153.64730874518384,155.20229364076312,153.0653830433699,155.17367553710938,6309300
2023-09-12,154.7539534305745,156.3852438757386,154.09570780808133,156.05136108398438,6045800
2023-09-13,156.223049481845,157.35828285094215,155.4980332176169,156.44247436523438,7397500
2023-09-14,157.10070438329902,157.6635610845085,155.91778388346484,156.2039794921875,7758400
2023-09-15,156.43292059603678,157.23427119261493,153.7904185670234,154.0193634033203,13388900
2023-09-18,154.65851910033973,155.64111280055582,153.3515771907637,154.99241638183594,5789000
2023-09-19,154.78253445292583,155.3549256109497,153.95258037465186,154.73483276367188,5550800
2023-09-20,154.72530680514694,156.01316514715492,154.21970089541963,155.41217041015625,3837400
2023-09-21,155.08783266259175,155.97502305430623,154.15292601925228,154.21971130371094,4526700
2023-09-22,153.876250937642,153.97163975365876,152.87457375214478,153.11306762695312,4976700
2023-09-25,152.70286637822664,152.97951287036574,151.42452813601872,152.8841094970703,6722500
2023-09-26,152.45483670378766,152.71241418890253,151.54856280462025,151.70120239257812,4904800
2023-09-27,151.28146528909528,151.4531739246047,148.11425904001587,149.87911987304688,10211600
2023-09-28,150.25117402605588,150.69000925664898,149.03008628420653,149.6597137451172,7861900
2023-09-29,150.12713132746052,150.34655619003058,148.2001111498865,148.58169555664062,7679900
2023-10-02,148.26688534800988,148.26688534800988,146.26354533079734,148.00930786132812,7259700
2023-10-03,147.56092442965536,148.34319133248897,146.80729018402076,148.1905517578125,5740800
2023-10-04,148.40999112002658,148.75340836186925,147.45601551976367,148.36228942871094,4955200
