Date,Open,High,Low,Close,Volume
2023-04-17,107.8595322612925,108.81214448544313,106.86022783027501,107.1217269897461,13260400
2023-04-18,106.83220652490688,109.46588771561504,106.74815628094048,109.21372985839844,17436100
2023-04-19,108.41054818926797,109.1763701657382,108.12102517202818,108.86817169189453,10682600
2023-04-20,107.52332003424219,108.03698420139919,105.74885936657522,107.99962615966797,17038700
2023-04-21,108.79345126110928,109.15768321550591,107.64472190503284,108.34516906738281,14315300
2023-04-24,108.26112161308673,111.03489376995772,108.22376357263688,110.3904800415039,15831300
2023-04-25,109.78342562630598,109.9608674023363,107.99027540689418,108.82147216796875,12179800
2023-04-26,108.3638473057401,109.35381037384629,107.1030438061994,107.8221664428711,15566100
2023-04-27,107.98094606710758,109.27910767895185,107.28983301271809,109.11100006103516,16279200
2023-04-28,109.50324513605132,111.99683544741018,109.11099641578939,110.52122497558594,24374000
2023-05-01,108.32649099567512,109.54994360205909,106.88823857407287,107.09370422363281,17355000
2023-05-02,106.41193874311277,106.41193874311277,102.06916476624133,102.82564544677734,24324100
2023-05-03,101.87304700201598,102.55481165011379,100.64026016028355,100.79902648925781,16212300
2023-05-04,100.77099929359592,101.56483798149131,98.91248149481646,99.03388977050781,17177200
2023-05-05,101.37805766340922,102.19991311981222,100.42544551192763,101.49946594238281,14964700
2023-05-08,103.19922362118152,103.63817168523192,101.83568722294429,101.90106201171875,11187800
2023-05-09,101.18193060970165,102.94706412933215,101.06052232541701,101.9290771484375,11370800
2023-05-10,102.48942585483609,102.74159082113422,99.65962048508844,100.62156677246094,14884800
2023-05-11,99.45416292084604,99.76236140453723,97.99723499840414,98.8004150390625,17165900
2023-05-12,99.2860505640947,99.9398055399805,97.8571394583396,98.79106903076172,12608300
2023-05-15,99.39398170268711,99.78963414770756,98.51789003891494,98.97948455810547,13715600
2023-05-16,98.56498511160478,98.73455146796016,96.10627653802526,96.5772933959961,14795200
2023-05-17,97.39686429121507,99.13021004762207,96.88816522750258,98.74397277832031,14064700
2023-05-18,98.48961814475634,99.77078444681614,98.0939585609245,99.6388931274414,12005600
2023-05-19,100.39253015847183,100.84470949247876,99.68600489024936,100.10050201416016,13357700
2023-05-22,99.7048414983723,100.83528622957414,98.8004900256988,98.8852767944336,12882000
2023-05-23,99.8461388742624,101.94687695666755,99.6200528235177,100.23237609863281,14394400
2023-05-24,101.15556735727935,102.22006994585394,100.54325125503105,101.3533935546875,16340300
2023-05-25,99.79905424042192,100.26064874917297,98.64034960661365,99.53528594970703,14316500
2023-05-26,100.29832731807592,100.75049946083935,98.75339265386538,98.8852767944336,12370300
2023-05-30,97.30265295041028,98.08454257573197,96.66206980475997,98.0091781616211,11938000
2023-05-31,96.36062806618447,97.06715334140976,95.84250665616055,96.25700378417969,24926100
2023-06-01,95.85193169241317,99.45992259061535,95.390337178728,97.36860656738281,13551900
2023-06-02,99.06426730164303,99.97803395306906,98.47078147110986,99.62948608398438,14110300
2023-06-05,100.97658713684753,100.97658713684753,98.99831076340055,99.18672180175781,10628000
2023-06-06,98.11281216095828,100.10991902286345,97.95266815545587,99.99687957763672,12209800
2023-06-07,100.59977789334718,102.57804719067643,100.54325817224101,102.2389144897461,16027100
2023-06-08,102.46499894333735,102.81355398799704,99.76136691496635,101.91862487792969,13517100
2023-06-09,102.17297671142758,102.31428320727558,100.94833718408775,101.16500091552734,12251600
2023-06-12,99.67658717931967,100.85412934781988,99.44107874561962,100.25122833251953,14112000
2023-06-13,101.15557975962489,102.05993128171855,100.11934408975594,100.27007293701172,13533800
2023-06-14,101.22151313061812,101.84325879137081,98.3388924525919,99.06426239013672,16627700
2023-06-15,99.38456053779414,100.82587102408591,99.32804081273082,99.751953125,16224100
2023-06-16,100.19470775912131,100.58093784979945,98.87585910414953,99.03600311279297,43124000
2023-06-20,98.61207867951371,98.69685825466719,96.2004749354227,96.76569366455078,17514100
2023-06-21,96.55844849101128,98.56497756496401,96.39830449647789,97.84903717041016,13285700
2023-06-22,96.87873097767512,97.86786912235924,96.6997494827754,97.31207275390625,12455300
2023-06-23,96.64323016617556,96.85990107129885,95.72946354905045,96.46424865722656,17933600
2023-06-26,96.27583588119244,98.82875339011701,96.27583588119244,98.24468994140625,14283400
2023-06-27,98.01859959098613,98.54613611052305,97.28380734101479,98.48961639404297,13227500
2023-06-28,98.26353141338639,99.6860042905851,97.2178734477356,99.29035186767578,13084100
2023-06-29,99.53528304819962,100.5432588081324,99.03599915573297,100.5149917602539,11364400
2023-06-30,101.09904600760905,101.6265825255126,100.61860685757772,101.0331039428711,13542700
2023-07-03,101.25919400233727,102.17296778354216,100.86354159825257,101.2309341430664,7397000
2023-07-05,101.39108783868284,101.66427848301872,99.94977738078592,100.71282958984375,12491200
2023-07-06,98.99831285870506,99.59179865815881,96.49250708626094,96.9541015625,17961400
2023-07-07,96.01206418429486,97.9714958257244,95.67293150838796,97.18019104003906,21926600
2023-07-10,97.00120669919278,98.67802545677254,96.79395814494873,98.62150573730469,14877600
2023-07-11,99.15845803664905,100.00628970799258,98.73453860740432,99.82730102539062,12581100
2023-07-12,100.7976007348406,101.40992404589274,99.97802887046498,100.3171615600586,13238200
2023-07-13,99.82731790417115,100.07224869222678,97.33092702257164,98.48020935058594,26826800
2023-07-14,98.01861564553082,98.01861564553082,94.70265278408478,95.0888900756836,28165400
2023-07-17,94.88163369893718,95.77656282290243,94.41061685745092,95.50337219238281,18051300
2023-07-18,95.07003021240234,96.2758320834634,94.52364899359466,95.07003021240234,24617800
2023-07-19,95.19251036592246,96.4642544516295,94.95700193571201,95.7294692993164,15556500
2023-07-20,96.5961385253265,97.65121887925305,96.42657216821591,97.41571044921875,15740200
2023-07-21,98.12223490197108,98.32947628142931,97.2744031236534,97.86788177490234,17099600
2023-07-24,98.3106336650711,100.00629713366463,97.93381876236737,99.40338897705078,15090900
2023-07-25,98.97005943626664,99.9403530092266,98.48020506860172,99.55412292480469,14116100
2023-07-26,99.01715097096842,99.59179203439558,98.57439403483804,98.99830627441406,15159600
2023-07-27,99.85557010221015,100.78818143321654,98.66860565274509,99.30918884277344,17677900
2023-07-28,99.01715964154288,99.06426419990761,96.38888483944365,98.12223052978516,17566400
2023-07-31,99.09253203257867,101.60776040925369,99.09253203257867,101.02369689941406,24197000
2023-08-01,100.7504942379288,101.09904926973093,99.41280820314164,100.43962860107422,14177400
