Date,Open,High,Low,Close,Volume
2023-04-17,28.159501618325315,28.764878291869586,27.809517101329533,28.72704315185547,83704400
2023-04-18,29.133777405875716,29.256745661551452,28.187875518617872,28.906761169433594,114498800
2023-04-19,28.500025945216088,28.56624059950426,28.178420930926396,28.433813095092773,65594200
2023-04-20,28.225715182233607,28.594616376508807,28.159502332406248,28.282468795776367,43193800
2023-04-21,28.140582238108493,28.358139247622063,27.8189754396255,28.254091262817383,44759000
2023-04-24,28.17842119679722,28.282469189044928,27.989240076804332,28.150043487548828,28020300
2023-04-25,27.856812614897233,27.93248469727932,27.260893387494146,27.27981185913086,49718800
2023-04-26,27.20413943658332,27.374402070855204,26.769023615203526,26.901451110839844,45848400
2023-04-27,26.977127534120115,27.506832189424717,26.977127534120115,27.327110290527344,33060100
2023-04-28,26.98658410547819,27.837895525590923,26.967665632902055,27.69601058959961,45532800
2023-05-01,27.904108181868576,27.941945126758366,27.431157195735214,27.468994140625,34076800
2023-05-02,27.289271433276305,27.298730669211935,26.21094199075672,26.636598587036133,70797700
2023-05-03,26.636594987861294,26.9582017495576,26.305528991507504,26.352825164794922,51139500
2023-05-04,26.087976180035355,26.305533199465327,25.378549704721667,25.52989387512207,82173800
2023-05-05,26.12581370295574,26.38120586855595,25.98392696142079,26.2109432220459,50050100
2023-05-08,26.5609253962411,26.627138240864937,26.163646524333373,26.19202423095703,34245500
2023-05-09,25.93663234679501,26.324452014008052,25.766369701840045,26.16364860534668,32188800
2023-05-10,26.447417687001874,26.485254631045326,25.55827115195829,25.842041015625,44446400
2023-05-11,25.548812665282004,26.002845182131217,25.42584439769898,25.908254623413086,34897300
2023-05-12,26.031221222015237,26.059597124895973,25.42584276753169,25.624483108520508,38101300
2023-05-15,25.63394281326116,26.314991557331894,25.567729966441544,26.15418815612793,38722800
2023-05-16,26.277154032115057,26.390661243738023,25.851497478117427,25.87987518310547,33347500
2023-05-17,26.239319346715384,27.119008431120392,26.229860110906596,27.024417877197266,61750400
2023-05-18,26.901452739145785,26.958206352616717,26.485255363974318,26.929828643798828,51146100
2023-05-19,26.920366273159935,27.11900660342756,26.51362998578267,26.58930206298828,49984200
2023-05-22,26.769023028122287,26.910909756346914,26.494712415495048,26.806859970092773,36473700
2023-05-23,26.787941706846105,27.506827372377984,26.76902323571415,27.033876419067383,51400400
2023-05-24,26.797402446198767,26.967665087611543,26.48525487166361,26.579845428466797,50606900
2023-05-25,26.475790704507254,26.712266150389773,26.371740930986313,26.646053314208984,40517800
2023-05-26,26.67443635430775,26.86361566636659,26.28661668979756,26.778484344482422,57879100
2023-05-30,26.787939517679067,26.948742900830066,26.43795685116278,26.731185913085938,41819600
2023-05-31,26.57984639202427,26.636600006497655,25.99338636191633,26.286617279052734,61905200
2023-06-01,26.467767953702683,26.677526265223964,26.06731894548114,26.48683738708496,57426100
2023-06-02,26.849151737402405,27.60237810702647,26.811014683220762,27.37354850769043,66511100
2023-06-05,27.478426838824774,27.478426838824774,26.982632436114194,27.211462020874023,34757800
2023-06-06,27.13518587433864,28.0600335296035,27.1256529747616,27.869342803955078,46297900
2023-06-07,27.93608098447912,28.269788808913788,27.659581462675316,28.107702255249023,44502600
2023-06-08,27.917016394647952,28.012359938910627,27.64051502431389,27.869342803955078,41483100
2023-06-09,27.840739034895428,28.031427932165897,27.726324241683994,27.907480239868164,32671800
