Date,Open,High,Low,Close,Volume
,NKE,NKE,NKE,NKE,NKE
2023-04-17,122.05446280191053,122.49027227198785,121.18285125048604,122.20941925048828,3917900
2023-04-18,123.2166115217982,123.2650298694573,121.07631810406404,122.2287826538086,3857700
2023-04-19,122.02540266047136,122.10288087990011,120.9794688643722,121.705810546875,3547400
2023-04-20,120.86324969974171,121.39589579302137,119.8076293595959,120.52428436279297,3891600
2023-04-21,120.47586886327213,121.71549075385256,119.72047473549526,121.57022094726562,3651400
2023-04-24,121.55085479973408,123.1197480187128,121.20221022024342,123.08100891113281,3790900
2023-04-25,122.53868360104791,122.77111087186991,120.13691789551798,120.72767639160156,4383300
2023-04-26,120.29187923550153,121.03759424746846,119.40090178238691,119.93354797363281,4003200
2023-04-27,120.51462212495083,122.03509718317915,119.2556268383054,121.73487091064453,4252100
2023-04-28,121.20222694056106,123.0616600285411,121.01821800135367,122.72270202636719,4420700
2023-05-01,122.91638629283337,124.62086287490476,122.85828131966026,123.88484191894531,4112600
2023-05-02,123.13912054707723,123.55555671521635,121.22157537108728,123.24565124511719,3831600
2023-05-03,121.53148832864692,124.3303317447239,119.76889947347944,122.74205780029297,4560100
2023-05-04,120.99883300836555,121.24094688431396,118.94570468038064,119.76889038085938,6177100
2023-05-05,121.9576172575036,123.02291696818092,121.27001464980525,122.59679412841797,4887500
2023-05-08,123.2456652672673,123.66210148278603,122.0060432458339,122.87764739990234,3892600
2023-05-09,121.31842901265028,121.69613349195203,120.25312933696716,121.15379333496094,4082100
2023-05-10,122.30625800928428,122.47089368717961,118.31621829696002,119.61395263671875,5052600
2023-05-11,119.55582777270294,119.9528980718126,118.05472619031703,118.36463165283203,5923100
2023-05-12,117.17343921842323,117.37681400472653,115.2752671575293,116.41804504394531,6571800
2023-05-15,116.04036220223671,116.2049978986845,114.28745974171821,116.050048828125,5518200
2023-05-16,113.79352358873399,114.12279491891135,112.45705763120883,112.80570220947266,8306400
2023-05-17,112.70885301634831,113.43519467090424,111.61450091675997,113.28993225097656,7765400
2023-05-18,113.72574471218616,115.39148957484464,113.1640386745492,115.12032318115234,5970500
2023-05-19,110.9462733150902,111.84693733604023,109.53232899842035,111.13996887207031,11672400
2023-05-22,109.29021190917548,109.29021190917548,106.5494808147905,106.70443725585938,12710300
2023-05-23,106.30737899902256,107.55668773938784,104.77722460757889,105.3486099243164,11790400
2023-05-24,105.56165651915165,105.65850059784533,103.81843354774722,104.87405395507812,8503200
2023-05-25,104.93216654156227,105.53261169501661,104.03150250574582,104.08961486816406,6729800
2023-05-26,103.6247379724205,105.02899548477943,103.6247379724205,104.11865234375,7911200
2023-05-30,104.98058274852717,105.44543727329231,102.91776770510226,103.15988159179688,9335200
2023-05-31,102.36575166054179,102.82092696449385,101.52320003629238,101.93963623046875,21465200
2023-06-01,100.89369934460251,101.30044890170294,99.65407742464154,100.36104583740234,12025200
2023-06-02,104.57798399154073,105.34558322229049,103.12051878676178,104.7237319946289,11835000
2023-06-05,104.82088535804002,104.82088535804002,102.1974511924465,102.21688079833984,7434000
2023-06-06,102.49867048229274,103.72294336487687,102.21689297843321,103.17882537841797,7896300
2023-06-07,103.03307772210992,105.17069045880926,102.43065608287024,104.05329895019531,11123900
2023-06-08,104.12132188894174,104.47110673185921,102.67356772443826,103.18853759765625,9137600
2023-06-09,102.90674705724307,103.26625033946654,102.36262175993018,102.85816192626953,5795200
2023-06-12,103.27597848044289,103.82009641545346,101.63389875264913,103.80066680908203,7964600
2023-06-13,104.10187504768075,104.43223766406746,103.27597962629041,103.75208282470703,8460500
2023-06-14,104.43225126424893,110.18437925972418,104.43225126424893,109.6596908569336,17415500
2023-06-15,108.65888765273287,109.62081258248735,107.03624488738771,109.22244262695312,10374200
2023-06-16,110.76735779665175,111.50580892428385,109.8540105443976,110.36898040771484,14443700
2023-06-20,108.2508062814446,109.62081976657053,105.87027525007721,106.43383026123047,10602400
2023-06-21,106.03544057115406,107.23056520360123,105.62735212614312,106.86134338378906,8377800
2023-06-22,107.67751283165202,108.0953197573485,106.66700288547797,107.32772064208984,6002900
2023-06-23,104.69456985560089,107.1625448280739,104.25733331794382,106.41437530517578,14324200
2023-06-26,106.5601399197701,109.02811527742429,106.5601399197701,108.57144165039062,6887100
2023-06-27,109.33903577494019,110.94224894319599,109.24187291296583,110.38841247558594,7138600
2023-06-28,110.12605907067528,110.52443642175655,108.94066035315846,109.8248519897461,6766000
2023-06-29,110.3786938727865,111.02969320182424,109.41676893786124,110.15522003173828,12465500
2023-06-30,108.42568653555762,109.06697475608507,106.6864513235112,107.24028778076172,19614400
2023-07-03,107.9107235677508,108.14392334261937,106.01602172851562,106.01602172851562,5734200
2023-07-05,105.53991335277873,105.82169084056235,103.51889321401758,104.0630111694336,10405300
2023-07-06,102.30433507824823,103.08164535499691,100.730270092277,102.11972045898438,9923500
2023-07-07,101.82822636435286,102.479225631761,101.08005683119981,101.49786376953125,7460200
2023-07-10,101.51730926754308,103.29541111822049,101.29382801593331,102.78044128417969,5374600
2023-07-11,102.6541150896164,104.56825355734948,102.62496697699915,104.34477233886719,5457200
2023-07-12,105.45246211922232,105.99658007737831,104.17961157579973,104.70429992675781,8305000
2023-07-13,105.97714521111996,106.03544144287198,104.62656147982533,104.78202056884766,6692300
2023-07-14,104.8791972890418,105.55934474481263,104.15046469512251,104.88890838623047,6932300
2023-07-17,104.21848498762826,106.00630548826734,103.73266323249133,105.62736511230469,6682900
2023-07-18,105.50104594923744,107.21113305740506,105.23869807048428,106.60871887207031,5717900
2023-07-19,105.9868651334649,107.12368614608708,105.50104342758696,106.76417541503906,5027100
2023-07-20,106.46295769490878,106.90019422130268,104.43222672545461,104.48080444335938,6458000
2023-07-21,104.93749045101434,106.19091136541202,104.46138724591867,105.9674301147461,6630200
2023-07-24,107.27914800339224,107.41517748210183,105.43302411841147,105.6856460571289,6787600
2023-07-25,105.20955162714353,105.76338809737011,104.3447895492994,105.22898864746094,7692800
2023-07-26,105.22898675502609,106.48240026006235,104.88890562304844,106.20063018798828,5148900
2023-07-27,106.71559750114422,107.10425634776063,104.35450371828429,104.6168441772461,6544600
2023-07-28,105.04436915038686,105.87026456236312,104.57797705405446,105.53990936279297,5988300
2023-07-31,106.30751341897545,107.70667494605074,105.9577211839438,107.25971984863281,6406000
2023-08-01,106.88077509068273,107.3957449118497,106.04516116511151,106.29779052734375,4566700
2023-08-02,105.2095421324579,105.44273446386369,104.40307636224345,104.46138000488281,6213200
2023-08-03,103.96584680170076,105.99657800806762,103.62577308449234,105.55934143066406,5084300
2023-08-04,105.6273549631844,107.18198294763704,105.17068137114653,105.72451782226562,5617600
2023-08-07,106.75445730408347,107.79411538983017,106.08402102184621,107.34716033935547,4887300
