Date,Open,High,Low,Close,Volume
2023-04-17,217.25388491501351,219.09805062287305,216.56836691297875,217.47596740722656,1751800
2023-04-18,217.784938792404,219.65806930105734,216.33664382997944,217.43734741210938,2567100
2023-04-19,217.05111883851276,217.38904545506023,214.74350302666102,216.90628051757812,2078400
2023-04-20,214.75317626492543,216.49113317452816,213.31453129170626,214.6083526611328,2826800
2023-04-21,214.2200132512674,214.53066705016835,211.1426712682487,213.8317108154297,2712500
2023-04-24,214.08413817021076,217.15177823896363,214.08413817021076,216.8993682861328,2790700
2023-04-25,215.8606415049094,216.70520754010795,211.89019164510356,212.2396697998047,2505600
2023-04-26,211.36596777565435,213.94822221629695,209.80302585766435,209.87098693847656,3254700
2023-04-27,204.3278790612083,209.76420266956848,198.07611135543115,208.0653533935547,7711100
2023-04-28,207.00720931924877,214.11324519745654,206.77421895120654,212.40469360351562,4668800
2023-05-01,212.9289219971123,215.47235226196258,210.20105767252207,210.91943359375,2876400
2023-05-02,210.76409157149254,210.76409157149254,204.4346605288676,208.8613739013672,2858000
2023-05-03,209.33705139160156,212.76387173089634,208.57985121997658,209.33705139160156,2635100
2023-05-04,209.73505847748055,210.58932680725195,203.2114767645228,204.2307891845703,3211000
2023-05-05,207.34697460164256,209.3758824391828,206.1917547401102,208.80313110351562,2716300
2023-05-08,210.11368293372726,211.7348687672687,207.38581872465736,208.51190185546875,2414100
2023-05-09,207.4925859233305,209.09435204825093,205.75489764661444,207.24989318847656,4111900
2023-05-10,209.13317649374576,209.6768206628877,204.0463462483384,206.93923950195312,2446100
2023-05-11,202.89112883364092,204.13371446635492,202.32807990431908,203.89102172851562,3263300
2023-05-12,205.52193029606315,206.33737436261703,201.8524023709915,203.41534423828125,2172300
2023-05-15,204.16283016291504,207.07514292787573,203.0367323387276,205.1141815185547,1925600
2023-05-16,203.9104409244225,204.12401171835592,200.99812807564555,201.14373779296875,2771500
2023-05-17,203.16293166206256,207.58964457194148,202.55134125829647,205.9005126953125,2897400
2023-05-18,204.83267009619888,209.35646627045446,204.08517231840904,208.44393920898438,2643600
2023-05-19,213.0453821326352,213.4628064975469,206.72565427436967,208.50216674804688,4401300
