Date,Open,High,Low,Close,Volume
2023-04-17,33.20574697869141,33.99144858087956,33.06824592010281,33.971805572509766,12113600
2023-04-18,34.315554481546606,34.83608492242831,33.92270548927289,34.728050231933594,13113100
2023-04-19,34.52180219601963,35.543212512968175,34.492335807107224,35.28786087036133,11774200
2023-04-20,34.953934488171626,35.01286351492697,33.97180652137447,34.020912170410156,11195600
2023-04-21,34.06020453546889,34.0700241684976,33.25485975233847,33.716461181640625,9579200
2023-04-24,33.80484579657132,33.85395519645374,32.86200376455961,33.51020812988281,8452700
2023-04-25,33.29414302928945,33.38253470533795,32.49861794485296,32.51826095581055,9119000
2023-04-26,32.58700726378641,32.87182528228776,32.105762896438584,32.16469192504883,9237500
2023-04-27,32.459334608691215,32.85218736730584,32.145053900408136,32.73433303833008,9561500
2023-04-28,32.85218474956842,33.77538378827214,32.64593875366461,33.696815490722656,11108900
2023-05-01,33.81466926927004,34.53162230059863,33.569137255259385,34.0994873046875,9901400
2023-05-02,33.88341730160259,34.05037726968614,33.284318599145365,33.912879943847656,10014900
2023-05-03,33.91287608309974,34.18787444999118,33.44145512824106,33.52002716064453,11166100
2023-05-04,33.343254380300934,33.372717028510536,32.095951070295165,32.48880386352539,11694300
2023-05-05,32.84236336352528,33.57895946203619,32.724509036789556,33.33342742919922,8694400
2023-05-08,33.628065469914695,33.81466844727908,33.127178075456996,33.58877944946289,8726300
2023-05-09,33.33342406304728,33.80484506890557,33.0977154333787,33.58877944946289,5845700
2023-05-10,34.03074165034103,34.1093099535824,32.51826341109886,33.19593048095703,9025300
2023-05-11,32.95039732502007,33.03878900473754,32.420047246715285,32.62629699707031,7620000
2023-05-12,32.78343290823448,32.950392865927974,32.262902532997494,32.636112213134766,8929900
2023-05-15,32.753969084103474,33.12717879344217,32.46915479595775,33.11735916137695,7586600
2023-05-16,33.048612376925135,33.62806811127951,32.763794326059795,33.215572357177734,8646700
2023-05-17,33.686991111896425,35.53339288101148,33.60842281667938,35.28786087036133,16957300
2023-05-18,35.248573303222656,35.47446229352905,34.9048300020001,35.248573303222656,9786300
2023-05-19,35.28786506929376,35.356613740734566,34.384305214394864,34.953941345214844,8997500
2023-05-22,35.42535832055842,35.690533342568905,34.580727601529766,34.82625961303711,9021000
2023-05-23,35.10125522322084,35.98516814646882,34.678939897278035,35.26821517944336,10602100
2023-05-24,34.92447444109867,35.101257787969494,33.89323700217847,34.30573272705078,8803900
2023-05-25,34.472695395256835,35.17982883812042,34.40394672681415,35.111080169677734,6880100
2023-05-26,35.11107598273363,35.60213998249215,35.07178996358791,35.248573303222656,6703600
2023-05-30,35.64142661918393,36.26998795032232,35.454819898268994,35.6316032409668,8652600
2023-05-31,36.21105995021681,36.260165603135576,35.23875528425319,35.68071365356445,9972100
2023-06-01,35.76910634581734,36.15213948125956,35.35661431052495,35.72982406616211,7769000
2023-06-02,36.25034901915662,36.96730210231267,35.97535434247252,36.34856033325195,8924900
2023-06-05,36.41730760606807,36.554804924992666,35.89677722461233,36.436946868896484,8285200
